"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Puri","WS_AP/PRI/2021-22/2212008","CONNECTION_ACTIVATED","WS/PRI/2199414","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212009","CONNECTION_ACTIVATED","WS/PRI/2199415","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212006","CONNECTION_ACTIVATED","WS/PRI/2199412","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212010","CONNECTION_ACTIVATED","WS/PRI/2199416","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212013","CONNECTION_ACTIVATED","WS/PRI/2199419","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212016","CONNECTION_ACTIVATED","WS/PRI/2199422","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212012","CONNECTION_ACTIVATED","WS/PRI/2199418","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212015","CONNECTION_ACTIVATED","WS/PRI/2199421","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212018","CONNECTION_ACTIVATED","WS/PRI/2199424","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212019","CONNECTION_ACTIVATED","WS/PRI/2199425","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212022","CONNECTION_ACTIVATED","WS/PRI/2199428","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212020","CONNECTION_ACTIVATED","WS/PRI/2199426","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212021","CONNECTION_ACTIVATED","WS/PRI/2199427","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212024","CONNECTION_ACTIVATED","WS/PRI/2199430","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212027","CONNECTION_ACTIVATED","WS/PRI/2199433","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212025","CONNECTION_ACTIVATED","WS/PRI/2199431","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212023","CONNECTION_ACTIVATED","WS/PRI/2199429","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212026","CONNECTION_ACTIVATED","WS/PRI/2199432","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212029","CONNECTION_ACTIVATED","WS/PRI/2199435","2022-02-27","2022-02-27",NULL,"23"
"Puri","WS_AP/PRI/2021-22/2212032","CONNECTION_ACTIVATED","WS/PRI/2199438","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212033","CONNECTION_ACTIVATED","WS/PRI/2199439","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212038","CONNECTION_ACTIVATED","WS/PRI/2199444","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212028","CONNECTION_ACTIVATED","WS/PRI/2199434","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212031","CONNECTION_ACTIVATED","WS/PRI/2199437","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212035","CONNECTION_ACTIVATED","WS/PRI/2199441","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212037","CONNECTION_ACTIVATED","WS/PRI/2199443","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212030","CONNECTION_ACTIVATED","WS/PRI/2199436","2022-02-27","2022-02-27",NULL,"21"
"Puri","WS_AP/PRI/2021-22/2212034","CONNECTION_ACTIVATED","WS/PRI/2199440","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212036","CONNECTION_ACTIVATED","WS/PRI/2199442","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212039","CONNECTION_ACTIVATED","WS/PRI/2199445","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2215107","CONNECTION_ACTIVATED","WS/PRI/2202506","2022-02-27","2022-02-27",NULL,"14"
"Puri","WS_AP/PRI/2021-22/2215114","CONNECTION_ACTIVATED","WS/PRI/2202513","2022-02-27","2022-02-27",NULL,"14"
"Puri","WS_AP/PRI/2021-22/2215115","CONNECTION_ACTIVATED","WS/PRI/2202514","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2212042","CONNECTION_ACTIVATED","WS/PRI/2199448","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212040","CONNECTION_ACTIVATED","WS/PRI/2199446","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212041","CONNECTION_ACTIVATED","WS/PRI/2199447","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212047","CONNECTION_ACTIVATED","WS/PRI/2199453","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212048","CONNECTION_ACTIVATED","WS/PRI/2199454","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212049","CONNECTION_ACTIVATED","WS/PRI/2199455","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212044","CONNECTION_ACTIVATED","WS/PRI/2199450","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212046","CONNECTION_ACTIVATED","WS/PRI/2199452","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212043","CONNECTION_ACTIVATED","WS/PRI/2199449","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212045","CONNECTION_ACTIVATED","WS/PRI/2199451","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212050","CONNECTION_ACTIVATED","WS/PRI/2199456","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212051","CONNECTION_ACTIVATED","WS/PRI/2199457","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212052","CONNECTION_ACTIVATED","WS/PRI/2199458","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212055","CONNECTION_ACTIVATED","WS/PRI/2199461","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2215110","CONNECTION_ACTIVATED","WS/PRI/2202509","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2212059","CONNECTION_ACTIVATED","WS/PRI/2199465","2022-02-27","2022-02-27",NULL,"23"
"Puri","WS_AP/PRI/2021-22/2215111","CONNECTION_ACTIVATED","WS/PRI/2202510","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2215241","CONNECTION_ACTIVATED","WS/PRI/2202640","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2215242","CONNECTION_ACTIVATED","WS/PRI/2202641","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2212053","CONNECTION_ACTIVATED","WS/PRI/2199459","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212056","CONNECTION_ACTIVATED","WS/PRI/2199462","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212058","CONNECTION_ACTIVATED","WS/PRI/2199464","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212054","CONNECTION_ACTIVATED","WS/PRI/2199460","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212057","CONNECTION_ACTIVATED","WS/PRI/2199463","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212060","CONNECTION_ACTIVATED","WS/PRI/2199466","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212061","CONNECTION_ACTIVATED","WS/PRI/2199467","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212064","CONNECTION_ACTIVATED","WS/PRI/2199470","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212065","CONNECTION_ACTIVATED","WS/PRI/2199471","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212063","CONNECTION_ACTIVATED","WS/PRI/2199469","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2215112","CONNECTION_ACTIVATED","WS/PRI/2202511","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2215116","CONNECTION_ACTIVATED","WS/PRI/2202515","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2212068","CONNECTION_ACTIVATED","WS/PRI/2199474","2022-02-27","2022-02-27",NULL,"30"
"Puri","WS_AP/PRI/2021-22/2212062","CONNECTION_ACTIVATED","WS/PRI/2199468","2022-02-27","2022-02-27",NULL,"25"
"Puri","WS_AP/PRI/2021-22/2212066","CONNECTION_ACTIVATED","WS/PRI/2199472","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212069","CONNECTION_ACTIVATED","WS/PRI/2199475","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212070","CONNECTION_ACTIVATED","WS/PRI/2199476","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212073","CONNECTION_ACTIVATED","WS/PRI/2199479","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212067","CONNECTION_ACTIVATED","WS/PRI/2199473","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212071","CONNECTION_ACTIVATED","WS/PRI/2199477","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212074","CONNECTION_ACTIVATED","WS/PRI/2199480","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212076","CONNECTION_ACTIVATED","WS/PRI/2199482","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212078","CONNECTION_ACTIVATED","WS/PRI/2199484","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212081","CONNECTION_ACTIVATED","WS/PRI/2199487","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212077","CONNECTION_ACTIVATED","WS/PRI/2199483","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212080","CONNECTION_ACTIVATED","WS/PRI/2199486","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212084","CONNECTION_ACTIVATED","WS/PRI/2199490","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212087","CONNECTION_ACTIVATED","WS/PRI/2199493","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212072","CONNECTION_ACTIVATED","WS/PRI/2199478","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212085","CONNECTION_ACTIVATED","WS/PRI/2199491","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212089","CONNECTION_ACTIVATED","WS/PRI/2199495","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212090","CONNECTION_ACTIVATED","WS/PRI/2199496","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2215113","CONNECTION_ACTIVATED","WS/PRI/2202512","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2215119","CONNECTION_ACTIVATED","WS/PRI/2202518","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2212075","CONNECTION_ACTIVATED","WS/PRI/2199481","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212079","CONNECTION_ACTIVATED","WS/PRI/2199485","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212082","CONNECTION_ACTIVATED","WS/PRI/2199488","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212083","CONNECTION_ACTIVATED","WS/PRI/2199489","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212088","CONNECTION_ACTIVATED","WS/PRI/2199494","2022-02-27","2022-02-27",NULL,"24"
"Puri","WS_AP/PRI/2021-22/2212086","CONNECTION_ACTIVATED","WS/PRI/2199492","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212091","CONNECTION_ACTIVATED","WS/PRI/2199497","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212093","CONNECTION_ACTIVATED","WS/PRI/2199499","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2215117","CONNECTION_ACTIVATED","WS/PRI/2202516","2022-02-27","2022-02-27",NULL,"18"
"Puri","WS_AP/PRI/2021-22/2215121","CONNECTION_ACTIVATED","WS/PRI/2202520","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2212092","CONNECTION_ACTIVATED","WS/PRI/2199498","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212094","CONNECTION_ACTIVATED","WS/PRI/2199500","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2215118","CONNECTION_ACTIVATED","WS/PRI/2202517","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2215122","CONNECTION_ACTIVATED","WS/PRI/2202521","2022-02-27","2022-02-27",NULL,"18"
"Puri","WS_AP/PRI/2021-22/2212097","CONNECTION_ACTIVATED","WS/PRI/2199503","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212095","CONNECTION_ACTIVATED","WS/PRI/2199501","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212098","CONNECTION_ACTIVATED","WS/PRI/2199504","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212101","CONNECTION_ACTIVATED","WS/PRI/2199507","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212104","CONNECTION_ACTIVATED","WS/PRI/2199510","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212107","CONNECTION_ACTIVATED","WS/PRI/2199513","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212096","CONNECTION_ACTIVATED","WS/PRI/2199502","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212099","CONNECTION_ACTIVATED","WS/PRI/2199505","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212102","CONNECTION_ACTIVATED","WS/PRI/2199508","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212105","CONNECTION_ACTIVATED","WS/PRI/2199511","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212100","CONNECTION_ACTIVATED","WS/PRI/2199506","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212103","CONNECTION_ACTIVATED","WS/PRI/2199509","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212106","CONNECTION_ACTIVATED","WS/PRI/2199512","2022-02-27","2022-02-27",NULL,"24"
"Puri","WS_AP/PRI/2021-22/2212109","CONNECTION_ACTIVATED","WS/PRI/2199515","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212110","CONNECTION_ACTIVATED","WS/PRI/2199516","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212108","CONNECTION_ACTIVATED","WS/PRI/2199514","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212111","CONNECTION_ACTIVATED","WS/PRI/2199517","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212114","CONNECTION_ACTIVATED","WS/PRI/2199520","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212117","CONNECTION_ACTIVATED","WS/PRI/2199523","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212120","CONNECTION_ACTIVATED","WS/PRI/2199526","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212113","CONNECTION_ACTIVATED","WS/PRI/2199519","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212116","CONNECTION_ACTIVATED","WS/PRI/2199522","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212119","CONNECTION_ACTIVATED","WS/PRI/2199525","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212122","CONNECTION_ACTIVATED","WS/PRI/2199528","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212125","CONNECTION_ACTIVATED","WS/PRI/2199531","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212123","CONNECTION_ACTIVATED","WS/PRI/2199529","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212112","CONNECTION_ACTIVATED","WS/PRI/2199518","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212115","CONNECTION_ACTIVATED","WS/PRI/2199521","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212118","CONNECTION_ACTIVATED","WS/PRI/2199524","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212121","CONNECTION_ACTIVATED","WS/PRI/2199527","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212124","CONNECTION_ACTIVATED","WS/PRI/2199530","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212126","CONNECTION_ACTIVATED","WS/PRI/2199532","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212129","CONNECTION_ACTIVATED","WS/PRI/2199535","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212132","CONNECTION_ACTIVATED","WS/PRI/2199538","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212128","CONNECTION_ACTIVATED","WS/PRI/2199534","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212127","CONNECTION_ACTIVATED","WS/PRI/2199533","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212130","CONNECTION_ACTIVATED","WS/PRI/2199536","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212133","CONNECTION_ACTIVATED","WS/PRI/2199539","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212136","CONNECTION_ACTIVATED","WS/PRI/2199542","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212139","CONNECTION_ACTIVATED","WS/PRI/2199545","2022-02-27","2022-02-27",NULL,"24"
"Puri","WS_AP/PRI/2021-22/2212142","CONNECTION_ACTIVATED","WS/PRI/2199548","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212131","CONNECTION_ACTIVATED","WS/PRI/2199537","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212134","CONNECTION_ACTIVATED","WS/PRI/2199540","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212137","CONNECTION_ACTIVATED","WS/PRI/2199543","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212140","CONNECTION_ACTIVATED","WS/PRI/2199546","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212143","CONNECTION_ACTIVATED","WS/PRI/2199549","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212135","CONNECTION_ACTIVATED","WS/PRI/2199541","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212138","CONNECTION_ACTIVATED","WS/PRI/2199544","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212141","CONNECTION_ACTIVATED","WS/PRI/2199547","2022-02-27","2022-02-27",NULL,"24"
"Puri","WS_AP/PRI/2021-22/2212144","CONNECTION_ACTIVATED","WS/PRI/2199550","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212148","CONNECTION_ACTIVATED","WS/PRI/2199554","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212145","CONNECTION_ACTIVATED","WS/PRI/2199551","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212150","CONNECTION_ACTIVATED","WS/PRI/2199556","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212153","CONNECTION_ACTIVATED","WS/PRI/2199559","2022-02-27","2022-02-27",NULL,"30"
"Puri","WS_AP/PRI/2021-22/2212155","CONNECTION_ACTIVATED","WS/PRI/2199561","2022-02-27","2022-02-27",NULL,"30"
"Puri","WS_AP/PRI/2021-22/2212146","CONNECTION_ACTIVATED","WS/PRI/2199552","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212147","CONNECTION_ACTIVATED","WS/PRI/2199553","2022-02-27","2022-02-27",NULL,"20"
"Puri","WS_AP/PRI/2021-22/2212151","CONNECTION_ACTIVATED","WS/PRI/2199557","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212154","CONNECTION_ACTIVATED","WS/PRI/2199560","2022-02-27","2022-02-27",NULL,"30"
"Puri","WS_AP/PRI/2021-22/2212157","CONNECTION_ACTIVATED","WS/PRI/2199563","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212149","CONNECTION_ACTIVATED","WS/PRI/2199555","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212152","CONNECTION_ACTIVATED","WS/PRI/2199558","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212156","CONNECTION_ACTIVATED","WS/PRI/2199562","2022-02-27","2022-02-27",NULL,"30"
"Puri","WS_AP/PRI/2021-22/2212160","CONNECTION_ACTIVATED","WS/PRI/2199566","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212164","CONNECTION_ACTIVATED","WS/PRI/2199570","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212168","CONNECTION_ACTIVATED","WS/PRI/2199574","2022-02-27","2022-02-27",NULL,"32"
"Puri","WS_AP/PRI/2021-22/2212171","CONNECTION_ACTIVATED","WS/PRI/2199577","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212159","CONNECTION_ACTIVATED","WS/PRI/2199565","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212158","CONNECTION_ACTIVATED","WS/PRI/2199564","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212161","CONNECTION_ACTIVATED","WS/PRI/2199567","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212162","CONNECTION_ACTIVATED","WS/PRI/2199568","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212163","CONNECTION_ACTIVATED","WS/PRI/2199569","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212166","CONNECTION_ACTIVATED","WS/PRI/2199572","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212167","CONNECTION_ACTIVATED","WS/PRI/2199573","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212170","CONNECTION_ACTIVATED","WS/PRI/2199576","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212173","CONNECTION_ACTIVATED","WS/PRI/2199579","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212165","CONNECTION_ACTIVATED","WS/PRI/2199571","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212169","CONNECTION_ACTIVATED","WS/PRI/2199575","2022-02-27","2022-02-27",NULL,"29"
"Puri","WS_AP/PRI/2021-22/2212172","CONNECTION_ACTIVATED","WS/PRI/2199578","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212176","CONNECTION_ACTIVATED","WS/PRI/2199582","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212179","CONNECTION_ACTIVATED","WS/PRI/2199585","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212180","CONNECTION_ACTIVATED","WS/PRI/2199586","2022-02-27","2022-02-27",NULL,"14"
"Puri","WS_AP/PRI/2021-22/2212175","CONNECTION_ACTIVATED","WS/PRI/2199581","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212178","CONNECTION_ACTIVATED","WS/PRI/2199584","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212182","CONNECTION_ACTIVATED","WS/PRI/2199588","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212186","CONNECTION_ACTIVATED","WS/PRI/2199592","2022-02-27","2022-02-27",NULL,"26"
"Puri","WS_AP/PRI/2021-22/2212174","CONNECTION_ACTIVATED","WS/PRI/2199580","2022-02-27","2022-02-27",NULL,"31"
"Puri","WS_AP/PRI/2021-22/2212177","CONNECTION_ACTIVATED","WS/PRI/2199583","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212181","CONNECTION_ACTIVATED","WS/PRI/2199587","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2212184","CONNECTION_ACTIVATED","WS/PRI/2199590","2022-02-27","2022-02-27",NULL,"27"
"Puri","WS_AP/PRI/2021-22/2215120","CONNECTION_ACTIVATED","WS/PRI/2202519","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2215125","CONNECTION_ACTIVATED","WS/PRI/2202524","2022-02-27","2022-02-27",NULL,"19"
"Puri","WS_AP/PRI/2021-22/2215126","CONNECTION_ACTIVATED","WS/PRI/2202525","2022-02-27","2022-02-27",NULL,"24"
